,age,workclass,fnlwgt,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country
12755,-2.1030796298620413,3,-1.7640325464237012,6,4,7,3,4,0,-0.3002123014789703,-0.22296281257283612,-2.786054402625704,38
18402,-0.9227568960979422,3,-1.6328683937378206,11,4,2,3,4,1,-0.3002123014789703,-0.22296281257283612,0.6135249907376871,38
5602,-1.2633453449544967,3,-0.44161894955637765,13,4,0,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
15776,0.7804433193933827,3,-0.13857213238907662,10,0,0,4,4,0,-0.3002123014789703,-0.22296281257283612,0.3706978912117306,38
6393,-0.4341337751256561,3,-0.28795512056799166,12,2,2,1,1,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
9110,-0.0969941081635854,1,0.47117297229595245,10,0,0,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
21873,1.0028014377679884,3,0.9893475123674337,13,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
19522,0.6622129889114339,3,1.230640981807533,13,0,9,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
5092,0.5387262832392657,3,-0.3744561121408092,9,0,2,4,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
24241,-2.1030796298620413,3,-1.7256941024062677,7,4,0,3,4,0,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
19939,1.0557171988063494,1,0.9663478348008698,13,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
8480,-1.0317117807033411,3,0.72581335853953,10,4,9,1,4,0,-0.3002123014789703,-0.22296281257283612,-2.6241696696083996,38
2737,0.7804433193933827,4,0.7354852404276782,13,2,3,0,4,1,3.3157356852016164,-0.22296281257283612,0.7754097237549914,38
14221,0.20362252216473475,3,0.2771400393282133,10,0,11,1,4,1,-0.3002123014789703,-0.22296281257283612,0.3706978912117306,38
21947,-0.8179145118131231,3,0.44948118406575277,10,0,0,4,2,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
12432,0.6622129889114339,3,0.07393638192016762,9,0,12,1,4,0,-0.3002123014789703,-0.22296281257283612,0.20881315819442622,38
25751,-1.9442939300758013,3,0.11452705335439269,9,4,14,3,2,0,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
31045,0.6622129889114339,3,-0.718372843184522,9,4,3,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
8400,0.7219570863477152,3,0.48086925754560256,13,0,11,4,4,0,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
30291,0.13146279083665782,3,1.5725622493540208,5,2,4,0,4,1,-0.3002123014789703,-0.22296281257283612,1.0991791897896,25
25566,1.8285642257023462,5,0.398857201004649,14,2,3,0,2,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
9392,-0.177521295996111,3,0.387992657704228,13,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,1.180121556298252,38
1139,0.4094939840831503,3,-0.49703056405474144,9,2,2,0,4,1,-0.3002123014789703,4.426715420635995,-0.034013941331530254,38
16438,0.05737857487379639,3,0.7701360323642482,11,4,11,4,2,0,-0.3002123014789703,-0.22296281257283612,-2.786054402625704,38
32066,-0.4341337751256561,3,-0.4824306644584248,7,2,6,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
7708,-1.0317117807033411,4,0.027298698297944228,12,4,11,1,4,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
21307,-0.018735596209870836,3,0.49372596773536775,11,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
10652,-0.4341337751256561,0,1.2496429209583748,9,2,12,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
14803,-0.0969941081635854,3,0.7743972916768804,9,0,3,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
31268,1.0557171988063494,3,0.8681360695011556,9,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,0.3706978912117306,38
24200,0.34255114341352566,5,-0.09985453062414243,15,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
31242,-0.2604526323639866,3,0.7465429570156574,10,4,0,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.43872577387479106,32
9938,-0.7168854341795278,5,-0.40900671882506995,10,2,11,3,1,1,-0.3002123014789703,-0.22296281257283612,1.8276604883674694,34
11647,0.6622129889114339,3,-0.00398443404160341,13,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
1084,-0.4341337751256561,3,0.850484336287965,10,4,7,3,4,1,-0.3002123014789703,4.444799505627234,-1.976630737539182,38
28564,0.34255114341352566,1,1.182122714345991,10,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
8367,0.20362252216473475,5,1.3043965266074535,13,5,2,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.43872577387479106,38
4676,-0.177521295996111,3,1.1869250019559219,10,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
18968,-0.018735596209870836,3,0.20323212633414375,9,4,5,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
1945,-0.0969941081635854,3,-1.0826918496013669,13,2,11,0,4,1,3.60921413168633,-0.22296281257283612,0.7754097237549914,38
18562,0.8377235643761702,0,-2.4057769849374493,9,6,3,1,4,0,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
27530,0.8377235643761702,3,-0.3394820787405886,14,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,0.3706978912117306,38
3743,-1.0317117807033411,3,1.2616398227271524,10,2,0,5,2,0,2.9681662939530957,-0.22296281257283612,-0.034013941331530254,38
3957,1.8285642257023462,5,0.8925642304143041,9,6,7,2,4,0,2.851574857956478,-0.22296281257283612,-1.6528612715045734,38
4931,0.47486155198064567,3,-0.8481852481457349,10,0,3,1,4,1,-0.3002123014789703,-0.22296281257283612,0.3706978912117306,38
14634,0.6622129889114339,3,-0.28979038195221235,10,0,0,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
14683,-0.7168854341795278,3,0.32569753646296484,9,3,12,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.27684104085748673,38
20781,-0.7168854341795278,3,0.12739941418364073,9,4,3,3,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
28624,-0.3459360988692954,5,0.2665959571495879,9,4,7,1,4,0,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
20951,-0.7168854341795278,3,-0.45478959410058367,9,4,13,1,3,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
26502,-1.5160643497827802,6,-1.6588427972637474,10,4,12,3,4,1,-0.3002123014789703,-0.22296281257283612,-2.4622849365910953,38
21387,1.8285642257023462,3,1.2263878861428794,9,2,14,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
32111,-0.3459360988692954,3,1.0706875301523227,14,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
32027,0.7219570863477152,0,0.3290729878270304,13,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
23748,-0.9227568960979422,3,1.3585390048125372,9,5,11,4,2,0,-0.3002123014789703,-0.22296281257283612,-0.27684104085748673,38
22585,-0.018735596209870836,1,0.3327640289320166,13,0,9,4,2,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
6028,0.05737857487379639,3,-1.8843307621599121,14,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
9787,0.34255114341352566,6,-1.9487085243194129,13,2,9,5,0,0,-0.3002123014789703,-0.22296281257283612,0.6135249907376871,38
26411,-0.2604526323639866,3,0.005108473761455097,6,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
18751,0.273955227146647,3,-0.48779544341350944,6,2,2,0,2,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
27575,-0.6194019772687447,3,-1.0384933944890125,5,4,6,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
6005,-1.6516031067192836,3,1.3606310105840398,10,4,14,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.6815528734007475,38
11615,-0.0969941081635854,5,1.383559533803881,9,2,4,0,4,1,-0.3002123014789703,-0.22296281257283612,1.180121556298252,38
5705,-0.4341337751256561,3,-0.12044609750929383,9,2,6,0,2,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
21968,0.7219570863477152,3,0.2876230990837076,10,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
23545,0.47486155198064567,3,-2.793048437342764,13,5,3,4,4,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
18381,-1.7940955430292727,3,0.8887502361679991,9,4,0,1,4,0,-0.3002123014789703,-0.22296281257283612,0.12787079168577406,38
206,0.5387262832392657,5,0.1072014652510914,10,0,6,1,4,1,-0.3002123014789703,4.599965472805294,-0.43872577387479106,38
29479,-0.8179145118131231,1,-0.24264328783765768,9,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,3.203680719014556,38
27932,-0.9227568960979422,3,0.38265367022112723,10,4,11,1,2,0,-0.3002123014789703,-0.22296281257283612,-0.27684104085748673,38
18687,-0.2604526323639866,6,-0.4445860071783433,13,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
7734,0.8938465531625894,3,0.03382295346289649,9,6,7,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
7995,1.208672899686404,5,-0.5230034300425014,9,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.43872577387479106,38
6080,-0.177521295996111,3,0.4253905428568028,9,2,13,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,32
21262,0.7219570863477152,3,0.0016960225959333644,13,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,1.180121556298252,38
20678,0.5387262832392657,3,0.5922053967387706,9,3,13,1,3,1,-0.3002123014789703,-0.22296281257283612,-0.6815528734007475,1
19312,0.20362252216473475,0,0.9466044182174553,11,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
13527,0.05737857487379639,3,0.25913618473159616,16,2,9,0,1,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
25366,-0.018735596209870836,3,-0.5834074455783521,10,5,3,1,4,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
7258,-0.4341337751256561,3,0.9074202365192596,13,4,9,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.3577834073661389,38
30729,0.948858122266566,3,-0.7999631980253666,9,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
2311,1.7885924071741122,5,0.22896866865830567,9,2,3,0,4,1,3.4180043969351392,-0.22296281257283612,-2.300400203573791,38
4410,-2.1030796298620413,3,-1.4288690136249844,7,4,11,3,4,0,-0.3002123014789703,-0.22296281257283612,-2.300400203573791,38
12410,-1.2633453449544967,3,0.7875861669757906,10,4,0,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
22713,-0.6194019772687447,3,-0.20601139431380833,9,4,7,3,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
32441,0.34255114341352566,3,0.40671661246011476,9,0,7,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.6815528734007475,38
32308,0.8377235643761702,3,0.7428302312889093,10,0,0,1,4,0,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
3033,-0.9227568960979422,3,-0.7975342270123572,12,2,6,0,4,1,3.1762579154753734,-0.22296281257283612,-0.034013941331530254,38
27295,1.0028014377679884,3,1.3353695995377826,1,2,6,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,7
21079,0.20362252216473475,3,1.0028868533603696,9,0,12,4,4,0,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
20976,-0.6194019772687447,3,0.7290249745380786,10,4,2,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
10878,-2.1030796298620413,3,0.5128546025067233,5,2,7,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
3968,2.1291808560306653,3,-2.7808728023691915,9,2,14,0,4,1,2.833561071368781,-0.22296281257283612,-0.6815528734007475,38
31088,-1.3868320506266634,3,0.03539880806789476,9,4,6,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
13956,1.0028014377679884,3,0.26883969143949205,9,5,8,1,4,0,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
8956,0.5387262832392657,3,0.1445052660942228,13,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-2.300400203573791,38
16783,1.7068808264610504,3,0.8570403241909802,6,2,13,0,4,1,-0.3002123014789703,-0.22296281257283612,-1.976630737539182,38
31180,-0.4341337751256561,1,-0.8333903239757664,9,0,7,4,0,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
25889,-0.8179145118131231,1,0.09862773073389697,13,4,13,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
24236,-0.0969941081635854,3,-1.6696074198410726,10,2,4,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,25
14403,1.1586176092552094,3,0.4598538317338335,7,5,0,4,2,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
12395,0.6622129889114339,3,-0.04824469886299113,14,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
25902,-0.0969941081635854,3,-2.5606664587515566,13,4,9,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
4018,0.20362252216473475,3,0.27502508689221505,9,0,2,3,4,1,2.823592099236035,-0.22296281257283612,-0.034013941331530254,38
9786,0.5387262832392657,5,1.0786431843382602,7,2,4,0,4,1,-0.3002123014789703,-0.22296281257283612,3.8512196510837735,38
31686,-0.7168854341795278,3,-1.5462297552760138,9,4,14,3,2,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
18042,-1.0317117807033411,3,-0.26343071737072105,10,4,0,3,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
27716,0.948858122266566,5,-3.253658512907191,10,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
26640,1.0557171988063494,3,1.7464337576777687,11,0,12,1,2,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
7322,-2.1030796298620413,3,-0.5212237400330697,7,4,7,3,4,0,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
7191,0.20362252216473475,1,1.2767799205605583,12,0,9,1,4,1,-0.3002123014789703,-0.22296281257283612,1.5038910223328608,38
29735,-0.8179145118131231,3,1.1766695324564485,14,4,3,3,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
3728,0.948858122266566,3,-0.1550319954161023,10,2,2,0,4,1,2.9681662939530957,-0.22296281257283612,0.6135249907376871,38
20975,-0.8179145118131231,4,-0.9243823963989812,10,5,11,3,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
20442,-1.0317117807033411,3,0.30245088643822887,9,4,7,1,2,0,-0.3002123014789703,-0.22296281257283612,-0.43872577387479106,38
2199,0.273955227146647,3,-0.43527018255783323,13,3,9,1,1,1,3.5672417291136647,-0.22296281257283612,-0.034013941331530254,0
13508,-0.018735596209870836,3,0.25909393974573425,9,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
24036,0.13146279083665782,3,-0.5638998231021587,9,4,9,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
21135,-0.2604526323639866,3,0.08433227354629165,11,4,9,4,4,0,-0.3002123014789703,-0.22296281257283612,1.180121556298252,38
31497,-0.3459360988692954,3,0.24426454661162716,13,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
8226,0.34255114341352566,3,-0.1342943193597448,9,2,11,0,0,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
12079,1.257842209099336,3,-3.0168702999176493,13,2,14,0,4,1,-0.3002123014789703,-0.22296281257283612,-2.6241696696083996,38
11466,-2.1030796298620413,3,0.41887685935813745,9,4,11,3,4,0,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
5088,0.6011557298060716,1,1.0930953007596556,9,6,10,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
8231,-0.3459360988692954,0,-1.2674454166577211,11,4,9,2,1,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
15700,0.6622129889114339,4,0.1974374540795364,12,2,3,5,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
29161,-1.2633453449544967,3,1.3485408386066071,13,4,7,3,4,0,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
17018,-0.5252236884566054,3,-1.754495648696086,9,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,0.9372944567722957,38
14185,0.7219570863477152,0,-0.7079674437386513,16,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
11054,-0.0969941081635854,3,-0.6392278428400251,14,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,18
4453,-0.3459360988692954,3,0.11790031795456764,9,5,7,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.8434376064180519,38
11962,0.4094939840831503,4,-0.8081306400379454,10,2,3,0,1,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,35
1273,-0.8179145118131231,3,-0.2424580752020951,13,4,11,1,2,0,-0.3002123014789703,4.395233213376553,-0.034013941331530254,38
27114,0.20362252216473475,3,-0.7315663604907142,9,4,6,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
19628,-0.018735596209870836,3,0.523303686477061,9,0,0,4,2,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
8382,-0.018735596209870836,1,0.192088735095528,9,4,13,1,1,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
11094,-0.6194019772687447,3,-0.0346744760186632,12,0,9,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.43872577387479106,38
30591,-0.7168854341795278,3,0.4543172016747094,13,2,0,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
16667,1.3061563565971845,3,-0.6728705364105322,10,4,0,1,2,0,-0.3002123014789703,-0.22296281257283612,-0.27684104085748673,38
23871,0.4094939840831503,3,0.11107245986215784,15,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
30249,0.13146279083665782,3,-0.9010944470948997,14,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,1.9895452213847737,38
30360,0.47486155198064567,3,0.17414371810202692,10,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,0.6944673572463392,38
18778,1.0557171988063494,3,0.7354476470618483,14,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
23842,-1.6516031067192836,3,0.023659269795519203,9,4,14,2,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,7
4193,-1.9442939300758013,3,2.2918693345984105,5,4,5,3,4,1,2.296687803917247,-0.22296281257283612,-0.034013941331530254,38
21287,1.1076438220528073,3,1.1001728249854497,10,2,9,5,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
30112,-0.2604526323639866,6,-0.09854264194772645,13,4,9,2,2,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
20334,0.7219570863477152,3,0.3204786482508539,9,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
20248,-1.7940955430292727,4,0.04304192462822971,10,4,4,3,4,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
9038,1.257842209099336,3,0.34577178901590155,6,5,14,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.8434376064180519,38
19117,0.8377235643761702,3,0.2701575670563818,9,6,14,1,2,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
14098,0.6011557298060716,5,0.5217997962754064,13,4,9,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
4857,-0.2604526323639866,3,0.20744434313472873,9,4,7,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
2434,1.5358734023458271,3,1.2306272063186898,13,2,9,5,4,0,3.3368949773685843,-0.22296281257283612,-0.3577834073661389,38
11842,-0.7168854341795278,3,-1.7261052654971307,9,0,13,1,4,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
23382,-0.9227568960979422,3,1.1772014460663283,9,4,2,3,4,1,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
28058,-0.5252236884566054,3,0.20882269129736955,10,4,3,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,8
25035,1.257842209099336,6,0.21702445747934027,10,2,9,0,2,1,-0.3002123014789703,-0.22296281257283612,-0.43872577387479106,38
12658,-1.3868320506266634,6,0.2426433798400717,8,4,3,1,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
28991,0.13146279083665782,3,1.5486009133024417,11,2,12,5,4,0,-0.3002123014789703,-0.22296281257283612,-0.3577834073661389,38
28951,-0.8179145118131231,3,-0.27336044299938583,9,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
10027,-1.0317117807033411,3,1.0555327047344252,13,4,12,1,2,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
20796,-0.9227568960979422,3,0.9171546689774661,13,4,3,1,1,1,-0.3002123014789703,-0.22296281257283612,-0.43872577387479106,34
7754,-1.0317117807033411,3,-0.5844113611397966,12,4,3,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
2679,0.4094939840831503,3,0.018489140093501475,13,2,3,0,4,1,3.3157356852016164,-0.22296281257283612,0.3706978912117306,38
18734,-0.5252236884566054,6,0.9485569190924356,14,4,0,1,2,0,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
2049,0.8377235643761702,5,0.5026556298070648,13,2,11,0,4,1,3.60921413168633,-0.22296281257283612,-0.034013941331530254,38
32239,0.34255114341352566,4,-1.4500188615420957,9,2,4,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
13947,0.8938465531625894,3,0.36904603971410294,13,0,9,4,4,0,-0.3002123014789703,-0.22296281257283612,0.3706978912117306,38
4095,1.7885924071741122,3,-0.20204535409107197,3,2,0,0,4,1,2.74621480156268,-0.22296281257283612,-0.034013941331530254,38
25333,1.7068808264610504,3,-2.328311736563956,4,0,14,1,4,1,-0.3002123014789703,-0.22296281257283612,-3.0288815021516604,38
25019,0.4094939840831503,6,-2.242006335587719,14,4,9,1,4,1,-0.3002123014789703,-0.22296281257283612,2.3942570539280346,38
3965,1.9068227376560596,1,0.7694001792048218,9,2,3,0,4,1,2.8447133255873056,-0.22296281257283612,-2.4622849365910953,38
24960,-1.1451150144725477,3,-0.2154178619988155,13,4,0,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
29511,-1.7940955430292727,3,0.9585778485781881,10,4,7,3,4,1,-0.3002123014789703,-0.22296281257283612,-1.2481494389613126,38
1709,0.948858122266566,4,-1.723200030270136,15,0,9,1,4,1,3.8597609228673435,-0.22296281257283612,1.584833388841513,38
31955,-1.9442939300758013,3,0.3570224173260743,7,4,14,3,4,0,-0.3002123014789703,-0.22296281257283612,-1.2481494389613126,38
15765,-0.3459360988692954,3,0.25634561022197094,10,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
24063,-1.3868320506266634,3,0.5264143791849086,9,4,0,3,4,0,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
15248,0.47486155198064567,3,-0.2484769152537119,10,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
24815,0.5387262832392657,3,-0.7802773900131156,13,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
4505,0.20362252216473475,5,0.133783093100224,9,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
21128,0.5387262832392657,3,-0.0845600563580733,14,2,3,5,4,0,-0.3002123014789703,-0.22296281257283612,-1.3290918054699647,38
8108,1.5796222349966338,3,0.18852469638308614,6,2,13,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
26219,0.8938465531625894,3,-1.2124399748667862,9,3,5,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
409,0.13146279083665782,3,-0.5780972281976953,9,2,11,0,4,1,-0.3002123014789703,4.531624101854359,4.741585682678947,38
26397,0.273955227146647,3,0.2972706564877878,9,0,7,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.3577834073661389,38
4849,-0.018735596209870836,3,-1.3133851624880033,10,0,0,4,2,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
21283,-0.018735596209870836,3,0.31671825825239847,9,0,6,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
2875,-0.2604526323639866,3,0.25634561022197094,14,2,3,0,4,1,3.3157356852016164,-0.22296281257283612,0.3706978912117306,38
429,0.948858122266566,3,0.35035817590109025,13,2,3,0,4,1,-0.3002123014789703,4.531624101854359,1.584833388841513,38
13028,1.4462529381151081,3,0.18286232482278386,9,2,14,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
24058,-0.018735596209870836,5,0.1470816642424728,15,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
5333,0.5387262832392657,1,1.494624121536183,13,0,10,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
19030,1.5796222349966338,3,0.2927437450656984,9,6,0,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.8434376064180519,38
11665,-0.6194019772687447,3,0.7324937965445587,13,4,3,1,4,0,-0.3002123014789703,-0.22296281257283612,0.3706978912117306,38
2718,0.8938465531625894,1,-0.15769679131071837,14,2,9,0,4,1,3.3157356852016164,-0.22296281257283612,-0.034013941331530254,38
18615,-1.1451150144725477,3,-2.5016168316443737,10,4,14,3,4,1,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
6589,-0.3459360988692954,3,-0.8461212243460551,9,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
3477,1.400334645409324,3,-0.9541919133654282,15,2,9,0,4,1,3.0484734405222893,-0.22296281257283612,-1.976630737539182,38
14259,-1.1451150144725477,3,0.12802333929075965,11,2,7,0,4,1,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
54,0.20362252216473475,3,-0.1975038939178262,14,4,11,1,4,1,-0.3002123014789703,4.664403812981613,0.3706978912117306,38
7074,1.4914245587402744,3,0.23295888633767214,13,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
10483,1.6226927637839295,3,0.518263646956743,7,2,14,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,25
30118,-1.7940955430292727,3,1.1696811971486105,8,4,7,2,4,0,-0.3002123014789703,-0.22296281257283612,-0.8434376064180519,38
173,0.7219570863477152,3,-0.23711932583259676,13,0,3,1,4,1,-0.3002123014789703,4.614838003847719,-0.034013941331530254,38
17451,0.13146279083665782,6,0.8482677036256365,9,0,7,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
